run,policy,obs_timestep,current_p,image_variant,ablation,p_first_mean,p_first_std,p_end_mean,p_end_std,p_max_mean,first_dist_current_mean,chunk_step_mean,n,end_minus_current_p,first_minus_current_p
recorded_obs-0629-01,new_latest,255,0.4764682655636741,saved_rgb,current_image_current_state,0.47333748795794656,0.04666102823203366,0.7059814518962952,0.20544157335951815,0.860776432463371,6.819899099889497,4.4966091990470884,20,0.22951318633262113,-0.0031307776057275527
recorded_obs-0629-01,new_latest,255,0.4764682655636741,saved_rgb,current_image_start_state,-0.007790643745597651,0.016895099175004882,0.049186933804748985,0.03023261193955495,0.21492780735760295,78.94263760472965,3.575783097743988,20,-0.42728133175892513,-0.48425890930927173
recorded_obs-0629-01,new_latest,255,0.4764682655636741,saved_rgb,start_image_current_state,0.49766113918296906,0.03143935928444438,0.737490934088689,0.18838840534095302,0.8694441740233827,6.028502044873061,3.8896450877189634,20,0.26102266852501493,0.02119287361929495
recorded_obs-0629-01,new_latest,255,0.4764682655636741,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,77.82775516840199,3.44540354013443,20,-0.43471124038849435,-0.476197355199006
recorded_obs-0629-01,new_latest,255,0.4764682655636741,server_jpeg_bgr_q90,current_image_current_state,0.4837802310959634,0.04277413351806391,0.7882079972617092,0.16873623577260233,0.9114788959849198,6.633648807047794,4.3414700627326965,20,0.3117397316980351,0.0073119655322893
recorded_obs-0629-01,new_latest,255,0.4764682655636741,server_jpeg_bgr_q90,current_image_start_state,-0.0070449558929715096,0.015279804605050941,0.02856722604575753,0.02423920831784736,0.1420031294211115,78.94935830917552,2.9109835386276246,20,-0.4479010395179166,-0.4835132214566456
recorded_obs-0629-01,new_latest,255,0.4764682655636741,server_jpeg_bgr_q90,start_image_current_state,0.5012959260398587,0.02847183966481025,0.8760817203362178,0.0693854283658482,0.9213498849915803,5.9650831412845715,3.7789044260978697,20,0.3996134547725437,0.02482766047618462
recorded_obs-0629-01,new_latest,255,0.4764682655636741,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,78.09327319306149,2.9552656412124634,20,-0.4535653670201308,-0.4780734706061373
recorded_obs-0629-01,new_latest,257,0.507114780127612,saved_rgb,current_image_current_state,0.5048608143810942,0.04264070643483593,0.47943537134355585,0.20599681869898437,0.7910802379438169,6.139728646758133,4.546899032592774,20,-0.02767940878405617,-0.0022539657465178164
recorded_obs-0629-01,new_latest,257,0.507114780127612,saved_rgb,current_image_start_state,-0.003804551602943003,0.016166289704004386,0.016911261075982825,0.02297291974899472,0.12805292482857697,81.90505637830128,3.008219766616821,20,-0.4902035190516292,-0.510919331730555
